item,itemLabel,startDate,endDate,sourceDate,psid
Q12471480,Ali Ghufron Mukti,2012-04-30,2012-06-14,,Q12471480-8A523B92-14C3-4925-958F-61925C68378C
Q12499835,Nafsiah Mboi,2012-06-14,2014-10-20,,Q12499835-446B7F5C-94F8-4F0A-B85E-FA70915FD775
Q13091459,Achmad Sujudi,2001-08-10,2004-10-20,,Q13091459-5FE33DF1-05AE-429B-896B-5A68D7C25F2F
Q13091459,Achmad Sujudi,1999-10-26,2001-07-23,,Q13091459-74576FC6-4D8C-4273-9654-A7433D523BE2
Q13095464,Nila Moeloek,2014-10-27,2019-10-20,,Q13095464-FA4B8D68-4D22-4819-B117-A70A1907BECA
Q3118591,Siti Fadilah Supari,2004-10-21,2009-10-20,2022-05-30,Q3118591-3FAF586B-7970-4EA7-8CFF-143CC8AC4D9B
Q469616,Endang Rahayu Sedyaningsih,2009-10-22,2012-04-30,,Q469616-6BA024CB-1DDC-4B3A-BCC0-C6FCB335BE0E
Q72040942,Terawan Agus Putranto,2019-10-23,2020-12-23,,Q72040942-4B8BABD5-AC2F-48EC-9BB1-45F859FCC44E
Q85989277,Budi Gunadi Sadikin,2020-12-23,,,Q85989277-81ADA59B-E553-4B18-BF56-C07D44E84FCD
